x,g1,g2,g3,g4,g5
0.635,-0.170322875,-0.011572875,0.0678021249999999,0.147177125,0.305927125
0.636,-0.170763456,-0.011763456,0.067736544,0.147236544,0.306236544
0.637,-0.171205853,-0.011955853,0.067669147,0.147294147,0.306544147
0.638,-0.171650072,-0.012150072,0.067599928,0.147349928,0.306849928
0.639,-0.172096119,-0.012346119,0.067528881,0.147403881,0.307153881
0.64,-0.172544,-0.012544,0.067456,0.147456,0.307456
0.641,-0.172993721,-0.012743721,0.067381279,0.147506279,0.307756279
0.642,-0.173445288,-0.012945288,0.067304712,0.147554712,0.308054712
0.643,-0.173898707,-0.013148707,0.0672262929999999,0.147601293,0.308351293
0.644,-0.174353984,-0.013353984,0.067146016,0.147646016,0.308646016
0.645,-0.174811125,-0.013561125,0.067063875,0.147688875,0.308938875
0.646,-0.175270136,-0.013770136,0.066979864,0.147729864,0.309229864
0.647,-0.175731023,-0.013981023,0.0668939769999999,0.147768977,0.309518977
0.648,-0.176193792,-0.014193792,0.066806208,0.147806208,0.309806208
0.649,-0.176658449,-0.014408449,0.066716551,0.147841551,0.310091551
0.65,-0.177125,-0.014625,0.066625,0.147875,0.310375
0.651,-0.177593451,-0.014843451,0.066531549,0.147906549,0.310656549
0.652,-0.178063808,-0.015063808,0.066436192,0.147936192,0.310936192
0.653,-0.178536077,-0.015286077,0.066338923,0.147963923,0.311213923
0.654,-0.179010264,-0.015510264,0.066239736,0.147989736,0.311489736
0.655,-0.179486375,-0.015736375,0.066138625,0.148013625,0.311763625
0.656,-0.179964416,-0.015964416,0.066035584,0.148035584,0.312035584
0.657,-0.180444393,-0.016194393,0.065930607,0.148055607,0.312305607
0.658,-0.180926312,-0.016426312,0.065823688,0.148073688,0.312573688
0.659,-0.181410179,-0.016660179,0.065714821,0.148089821,0.312839821
0.66,-0.181896,-0.016896,0.0656039999999999,0.148104,0.313104
0.661,-0.182383781,-0.017133781,0.065491219,0.148116219,0.313366219
0.662,-0.182873528,-0.017373528,0.065376472,0.148126472,0.313626472
0.663,-0.183365247,-0.017615247,0.065259753,0.148134753,0.313884753
0.664,-0.183858944,-0.017858944,0.065141056,0.148141056,0.314141056
0.665,-0.184354625,-0.018104625,0.065020375,0.148145375,0.314395375
0.666,-0.184852296,-0.018352296,0.064897704,0.148147704,0.314647704
0.667,-0.185351963,-0.0186019630000001,0.0647730369999999,0.148148037,0.314898037
0.668,-0.185853632,-0.018853632,0.064646368,0.148146368,0.315146368
0.669,-0.186357309,-0.019107309,0.064517691,0.148142691,0.315392691
0.67,-0.186863,-0.019363,0.064387,0.148137,0.315637
0.671,-0.187370711,-0.019620711,0.064254289,0.148129289,0.315879289
0.672,-0.187880448,-0.0198804479999999,0.064119552,0.148119552,0.316119552
0.673,-0.188392217,-0.020142217,0.063982783,0.148107783,0.316357783
0.674,-0.188906024,-0.020406024,0.063843976,0.148093976,0.316593976
0.675,-0.189421875,-0.020671875,0.063703125,0.148078125,0.316828125
0.676,-0.189939776,-0.020939776,0.063560224,0.148060224,0.317060224
0.677,-0.190459733,-0.021209733,0.063415267,0.148040267,0.317290267
0.678,-0.190981752,-0.021481752,0.063268248,0.148018248,0.317518248
0.679,-0.191505839,-0.021755839,0.063119161,0.147994161,0.317744161
0.68,-0.192032,-0.022032,0.062968,0.147968,0.317968
0.681,-0.192560241,-0.022310241,0.062814759,0.147939759,0.318189759
0.682,-0.193090568,-0.022590568,0.062659432,0.147909432,0.318409432
0.683,-0.193622987,-0.022872987,0.062502013,0.147877013,0.318627013
0.684,-0.194157504,-0.023157504,0.062342496,0.147842496,0.318842496
0.685,-0.194694125,-0.023444125,0.062180875,0.147805875,0.319055875
0.686,-0.195232856,-0.023732856,0.062017144,0.147767144,0.319267144
0.687,-0.195773703,-0.024023703,0.061851297,0.147726297,0.319476297
0.688,-0.196316672,-0.024316672,0.061683328,0.147683328,0.319683328
0.689,-0.196861769,-0.0246117690000001,0.0615132309999999,0.147638231,0.319888231
0.69,-0.197409,-0.024909,0.061341,0.147591,0.320091
0.691,-0.197958371,-0.025208371,0.061166629,0.147541629,0.320291629
0.692,-0.198509888,-0.0255098879999999,0.060990112,0.147490112,0.320490112
0.693,-0.199063557,-0.025813557,0.060811443,0.147436443,0.320686443
0.694,-0.199619384,-0.026119384,0.060630616,0.147380616,0.320880616
0.695,-0.200177375,-0.026427375,0.060447625,0.147322625,0.321072625
0.696,-0.200737536,-0.026737536,0.0602624640000001,0.147262464,0.321262464
0.697,-0.201299873,-0.027049873,0.060075127,0.147200127,0.321450127
0.698,-0.201864392,-0.027364392,0.059885608,0.147135608,0.321635608
0.699,-0.202431099,-0.027681099,0.059693901,0.147068901,0.321818901
0.7,-0.203,-0.028,0.0595000000000001,0.147,0.322
0.701,-0.203571101,-0.028321101,0.059303899,0.146928899,0.322178899
0.702,-0.204144408,-0.028644408,0.059105592,0.146855592,0.322355592
0.703,-0.204719927,-0.028969927,0.058905073,0.146780073,0.322530073
0.704,-0.205297664,-0.029297664,0.058702336,0.146702336,0.322702336
0.705,-0.205877625,-0.029627625,0.058497375,0.146622375,0.322872375
0.706,-0.206459816,-0.029959816,0.058290184,0.146540184,0.323040184
0.707,-0.207044243,-0.030294243,0.058080757,0.146455757,0.323205757
0.708,-0.207630912,-0.030630912,0.057869088,0.146369088,0.323369088
0.709,-0.208219829,-0.030969829,0.057655171,0.146280171,0.323530171
0.71,-0.208811,-0.031311,0.057439,0.146189,0.323689
0.711,-0.209404431,-0.031654431,0.0572205689999999,0.146095569,0.323845569
0.712,-0.210000128,-0.032000128,0.056999872,0.145999872,0.323999872
0.713,-0.210598097,-0.0323480970000001,0.0567769029999999,0.145901903,0.324151903
0.714,-0.211198344,-0.032698344,0.056551656,0.145801656,0.324301656
0.715,-0.211800875,-0.033050875,0.0563241250000001,0.145699125,0.324449125
0.716,-0.212405696,-0.0334056959999999,0.056094304,0.145594304,0.324594304
0.717,-0.213012813,-0.0337628130000001,0.055862187,0.145487187,0.324737187
0.718,-0.213622232,-0.034122232,0.055627768,0.145377768,0.324877768
0.719,-0.214233959,-0.0344839590000001,0.0553910409999999,0.145266041,0.325016041
0.72,-0.214848,-0.034848,0.055152,0.145152,0.325152
0.721,-0.215464361,-0.0352143610000001,0.0549106389999999,0.145035639,0.325285639
0.722,-0.216083048,-0.035583048,0.054666952,0.144916952,0.325416952
0.723,-0.216704067,-0.035954067,0.054420933,0.144795933,0.325545933
0.724,-0.217327424,-0.036327424,0.054172576,0.144672576,0.325672576
0.725,-0.217953125,-0.0367031250000001,0.053921875,0.144546875,0.325796875
0.726,-0.218581176,-0.0370811759999999,0.0536688240000001,0.144418824,0.325918824
0.727,-0.219211583,-0.037461583,0.053413417,0.144288417,0.326038417
0.728,-0.219844352,-0.037844352,0.0531556480000001,0.144155648,0.326155648
0.729,-0.220479489,-0.038229489,0.052895511,0.144020511,0.326270511
0.73,-0.221117,-0.038617,0.052633,0.143883,0.326383
0.731,-0.221756891,-0.0390068910000001,0.0523681089999999,0.143743109,0.326493109
0.732,-0.222399168,-0.039399168,0.052100832,0.143600832,0.326600832
0.733,-0.223043837,-0.0397938370000001,0.051831163,0.143456163,0.326706163
0.734,-0.223690904,-0.040190904,0.051559096,0.143309096,0.326809096
0.735,-0.224340375,-0.040590375,0.051284625,0.143159625,0.326909625
0.736,-0.224992256,-0.040992256,0.051007744,0.143007744,0.327007744
0.737,-0.225646553,-0.0413965530000001,0.050728447,0.142853447,0.327103447
0.738,-0.226303272,-0.0418032719999999,0.0504467280000001,0.142696728,0.327196728
0.739,-0.226962419,-0.042212419,0.050162581,0.142537581,0.327287581
0.74,-0.227624,-0.042624,0.049876,0.142376,0.327376
0.741,-0.228288021,-0.043038021,0.049586979,0.142211979,0.327461979
0.742,-0.228954488,-0.0434544880000001,0.0492955119999999,0.142045512,0.327545512
0.743,-0.229623407,-0.0438734070000001,0.0490015929999999,0.141876593,0.327626593
0.744,-0.230294784,-0.044294784,0.0487052160000001,0.141705216,0.327705216
0.745,-0.230968625,-0.044718625,0.048406375,0.141531375,0.327781375
0.746,-0.231644936,-0.045144936,0.048105064,0.141355064,0.327855064
0.747,-0.232323723,-0.045573723,0.047801277,0.141176277,0.327926277
0.748,-0.233004992,-0.046004992,0.0474950079999999,0.140995008,0.327995008
0.749,-0.233688749,-0.046438749,0.047186251,0.140811251,0.328061251
0.75,-0.234375,-0.046875,0.046875,0.140625,0.328125
0.751,-0.235063751,-0.0473137509999999,0.0465612490000001,0.140436249,0.328186249
0.752,-0.235755008,-0.047755008,0.046244992,0.140244992,0.328244992
0.753,-0.236448777,-0.0481987769999999,0.045926223,0.140051223,0.328301223
0.754,-0.237145064,-0.048645064,0.045604936,0.139854936,0.328354936
0.755,-0.237843875,-0.0490938749999999,0.0452811250000001,0.139656125,0.328406125
0.756,-0.238545216,-0.0495452159999999,0.044954784,0.139454784,0.328454784
0.757,-0.239249093,-0.049999093,0.044625907,0.139250907,0.328500907
0.758,-0.239955512,-0.050455512,0.044294488,0.139044488,0.328544488
0.759,-0.240664479,-0.050914479,0.043960521,0.138835521,0.328585521
0.76,-0.241376,-0.051376,0.043624,0.138624,0.328624
0.761,-0.242090081,-0.0518400809999999,0.043284919,0.138409919,0.328659919
0.762,-0.242806728,-0.052306728,0.042943272,0.138193272,0.328693272
0.763,-0.243525947,-0.052775947,0.042599053,0.137974053,0.328724053
0.764,-0.244247744,-0.053247744,0.0422522559999999,0.137752256,0.328752256
0.765,-0.244972125,-0.0537221249999999,0.0419028750000001,0.137527875,0.328777875
0.766,-0.245699096,-0.0541990959999999,0.0415509040000001,0.137300904,0.328800904
0.767,-0.246428663,-0.054678663,0.041196337,0.137071337,0.328821337
0.768,-0.247160832,-0.055160832,0.040839168,0.136839168,0.328839168
0.769,-0.247895609,-0.055645609,0.040479391,0.136604391,0.328854391
0.77,-0.248633,-0.056133,0.040117,0.136367,0.328867
0.771,-0.249373011,-0.0566230109999999,0.039751989,0.136126989,0.328876989
0.772,-0.250115648,-0.057115648,0.039384352,0.135884352,0.328884352
0.773,-0.250860917,-0.0576109169999999,0.0390140830000001,0.135639083,0.328889083
0.774,-0.251608824,-0.058108824,0.038641176,0.135391176,0.328891176
0.775,-0.252359375,-0.058609375,0.0382656250000001,0.135140625,0.328890625
0.776,-0.253112576,-0.059112576,0.037887424,0.134887424,0.328887424
0.777,-0.253868433,-0.059618433,0.037506567,0.134631567,0.328881567
0.778,-0.254626952,-0.060126952,0.037123048,0.134373048,0.328873048
0.779,-0.255388139,-0.060638139,0.036736861,0.134111861,0.328861861
0.78,-0.256152,-0.061152,0.036348,0.133848,0.328848
0.781,-0.256918541,-0.061668541,0.0359564590000001,0.133581459,0.328831459
0.782,-0.257687768,-0.062187768,0.035562232,0.133312232,0.328812232
0.783,-0.258459687,-0.062709687,0.035165313,0.133040313,0.328790313
0.784,-0.259234304,-0.063234304,0.0347656960000001,0.132765696,0.328765696
0.785,-0.260011625,-0.0637616249999999,0.034363375,0.132488375,0.328738375
0.786,-0.260791656,-0.064291656,0.033958344,0.132208344,0.328708344
0.787,-0.261574403,-0.064824403,0.033550597,0.131925597,0.328675597
0.788,-0.262359872,-0.065359872,0.0331401279999999,0.131640128,0.328640128
0.789,-0.263148069,-0.0658980689999999,0.0327269310000001,0.131351931,0.328601931
0.79,-0.263939,-0.066439,0.032311,0.131061,0.328561
0.791,-0.264732671,-0.0669826709999999,0.0318923290000001,0.130767329,0.328517329
0.792,-0.265529088,-0.067529088,0.031470912,0.130470912,0.328470912
0.793,-0.266328257,-0.068078257,0.031046743,0.130171743,0.328421743
0.794,-0.267130184,-0.068630184,0.0306198160000001,0.129869816,0.328369816
0.795,-0.267934875,-0.069184875,0.030190125,0.129565125,0.328315125
0.796,-0.268742336,-0.0697423360000001,0.0297576639999999,0.129257664,0.328257664
0.797,-0.269552573,-0.0703025729999999,0.0293224270000001,0.128947427,0.328197427
0.798,-0.270365592,-0.0708655920000001,0.0288844079999999,0.128634408,0.328134408
0.799,-0.271181399,-0.071431399,0.028443601,0.128318601,0.328068601
0.8,-0.272,-0.072,0.028,0.128,0.328
0.801,-0.272821401,-0.072571401,0.027553599,0.127678599,0.327928599
0.802,-0.273645608,-0.073145608,0.027104392,0.127354392,0.327854392
0.803,-0.274472627,-0.073722627,0.026652373,0.127027373,0.327777373
0.804,-0.275302464,-0.074302464,0.026197536,0.126697536,0.327697536
0.805,-0.276135125,-0.0748851250000001,0.025739875,0.126364875,0.327614875
0.806,-0.276970616,-0.075470616,0.025279384,0.126029384,0.327529384
0.807,-0.277808943,-0.076058943,0.024816057,0.125691057,0.327441057
0.808,-0.278650112,-0.076650112,0.024349888,0.125349888,0.327349888
0.809,-0.279494129,-0.0772441290000001,0.0238808709999999,0.125005871,0.327255871
0.81,-0.280341,-0.0778409999999999,0.023409,0.124659,0.327159
0.811,-0.281190731,-0.078440731,0.022934269,0.124309269,0.327059269
0.812,-0.282043328,-0.0790433280000001,0.0224566719999999,0.123956672,0.326956672
0.813,-0.282898797,-0.079648797,0.021976203,0.123601203,0.326851203
0.814,-0.283757144,-0.0802571440000001,0.0214928559999999,0.123242856,0.326742856
0.815,-0.284618375,-0.0808683749999999,0.0210066250000001,0.122881625,0.326631625
0.816,-0.285482496,-0.081482496,0.0205175040000001,0.122517504,0.326517504
0.817,-0.286349513,-0.082099513,0.020025487,0.122150487,0.326400487
0.818,-0.287219432,-0.0827194320000001,0.019530568,0.121780568,0.326280568
0.819,-0.288092259,-0.0833422589999999,0.0190327410000001,0.121407741,0.326157741
0.82,-0.288968,-0.083968,0.018532,0.121032,0.326032
0.821,-0.289846661,-0.084596661,0.018028339,0.120653339,0.325903339
0.822,-0.290728248,-0.0852282480000001,0.0175217519999999,0.120271752,0.325771752
0.823,-0.291612767,-0.085862767,0.0170122330000001,0.119887233,0.325637233
0.824,-0.292500224,-0.0865002240000001,0.016499776,0.119499776,0.325499776
0.825,-0.293390625,-0.087140625,0.0159843749999999,0.119109375,0.325359375
0.826,-0.294283976,-0.0877839760000001,0.0154660239999999,0.118716024,0.325216024
0.827,-0.295180283,-0.088430283,0.014944717,0.118319717,0.325069717
0.828,-0.296079552,-0.0890795520000001,0.0144204479999999,0.117920448,0.324920448
0.829,-0.296981789,-0.0897317890000001,0.013893211,0.117518211,0.324768211
0.83,-0.297887,-0.0903870000000001,0.0133629999999999,0.117113,0.324613
0.831,-0.298795191,-0.091045191,0.0128298090000001,0.116704809,0.324454809
0.832,-0.299706368,-0.091706368,0.012293632,0.116293632,0.324293632
0.833,-0.300620537,-0.0923705369999999,0.011754463,0.115879463,0.324129463
0.834,-0.301537704,-0.093037704,0.011212296,0.115462296,0.323962296
0.835,-0.302457875,-0.093707875,0.010667125,0.115042125,0.323792125
0.836,-0.303381056,-0.0943810560000001,0.0101189439999999,0.114618944,0.323618944
0.837,-0.304307253,-0.095057253,0.00956774700000007,0.114192747,0.323442747
0.838,-0.305236472,-0.0957364720000001,0.00901352799999988,0.113763528,0.323263528
0.839,-0.306168719,-0.096418719,0.00845628100000007,0.113331281,0.323081281
0.84,-0.307104,-0.097104,0.00789600000000001,0.112896,0.322896
0.841,-0.308042321,-0.097792321,0.00733267900000001,0.112457679,0.322707679
0.842,-0.308983688,-0.0984836880000001,0.00676631199999989,0.112016312,0.322516312
0.843,-0.309928107,-0.099178107,0.00619689300000004,0.111571893,0.322321893
0.844,-0.310875584,-0.099875584,0.00562441599999997,0.111124416,0.322124416
0.845,-0.311826125,-0.100576125,0.00504887499999995,0.110673875,0.321923875
0.846,-0.312779736,-0.101279736,0.00447026399999995,0.110220264,0.321720264
0.847,-0.313736423,-0.101986423,0.00388857700000012,0.109763577,0.321513577
0.848,-0.314696192,-0.102696192,0.00330380799999996,0.109303808,0.321303808
0.849,-0.315659049,-0.103409049,0.00271595099999999,0.108840951,0.321090951
0.85,-0.316625,-0.104125,0.00212499999999993,0.108375,0.320875
0.851,-0.317594051,-0.104844051,0.00153094900000006,0.107905949,0.320655949
0.852,-0.318566208,-0.105566208,0.000933791999999878,0.107433792,0.320433792
0.853,-0.319541477,-0.106291477,0.000333523000000002,0.106958523,0.320208523
0.854,-0.320519864,-0.107019864,-0.000269864000000064,0.106480136,0.319980136
0.855,-0.321501375,-0.107751375,-0.00087637500000004,0.105998625,0.319748625
0.856,-0.322486016,-0.108486016,-0.00148601599999998,0.105513984,0.319513984
0.857,-0.323473793,-0.109223793,-0.00209879299999993,0.105026207,0.319276207
0.858,-0.324464712,-0.109964712,-0.00271471199999995,0.104535288,0.319035288
0.859,-0.325458779,-0.110708779,-0.00333377899999998,0.104041221,0.318791221
0.86,-0.326456,-0.111456,-0.00395600000000007,0.103544,0.318544
0.861,-0.327456381,-0.112206381,-0.00458138099999994,0.103043619,0.318293619
0.862,-0.328459928,-0.112959928,-0.00520992800000009,0.102540072,0.318040072
0.863,-0.329466647,-0.113716647,-0.00584164699999989,0.102033353,0.317783353
0.864,-0.330476544,-0.114476544,-0.00647654400000008,0.101523456,0.317523456
0.865,-0.331489625,-0.115239625,-0.00711462499999993,0.101010375,0.317260375
0.866,-0.332505896,-0.116005896,-0.00775589600000015,0.100494104,0.316994104
0.867,-0.333525363,-0.116775363,-0.00840036300000002,0.099974637,0.316724637
0.868,-0.334548032,-0.117548032,-0.00904803200000004,0.099451968,0.316451968
0.869,-0.335573909,-0.118323909,-0.00969890899999992,0.098926091,0.316176091
0.87,-0.336603,-0.119103,-0.0103530000000001,0.098397,0.315897
0.871,-0.337635311,-0.119885311,-0.0110103109999999,0.097864689,0.315614689
0.872,-0.338670848,-0.120670848,-0.0116708480000001,0.0973291519999999,0.315329152
0.873,-0.339709617,-0.121459617,-0.012334617,0.096790383,0.315040383
0.874,-0.340751624,-0.122251624,-0.0130016240000002,0.0962483759999999,0.314748376
0.875,-0.341796875,-0.123046875,-0.013671875,0.095703125,0.314453125
0.876,-0.342845376,-0.123845376,-0.0143453759999999,0.0951546240000001,0.314154624
0.877,-0.343897133,-0.124647133,-0.015022133,0.094602867,0.313852867
0.878,-0.344952152,-0.125452152,-0.0157021519999999,0.0940478480000001,0.313547848
0.879,-0.346010439,-0.126260439,-0.016385439,0.0934895610000001,0.313239561
0.88,-0.347072,-0.127072,-0.0170719999999999,0.0929280000000001,0.312928
0.881,-0.348136841,-0.127886841,-0.0177618410000001,0.0923631589999999,0.312613159
0.882,-0.349204968,-0.128704968,-0.0184549679999999,0.0917950320000001,0.312295032
0.883,-0.350276387,-0.129526387,-0.0191513870000001,0.0912236129999999,0.311973613
0.884,-0.351351104,-0.130351104,-0.0198511039999999,0.090648896,0.311648896
0.885,-0.352429125,-0.131179125,-0.0205541249999999,0.0900708750000001,0.311320875
0.886,-0.353510456,-0.132010456,-0.0212604559999999,0.0894895440000001,0.310989544
0.887,-0.354595103,-0.132845103,-0.021970103,0.088904897,0.310654897
0.888,-0.355683072,-0.133683072,-0.022683072,0.088316928,0.310316928
0.889,-0.356774369,-0.134524369,-0.0233993689999999,0.0877256310000001,0.309975631
0.89,-0.357869,-0.135369,-0.0241189999999999,0.0871310000000001,0.309631
0.891,-0.358966971,-0.136216971,-0.024841971,0.086533029,0.309283029
0.892,-0.360068288,-0.137068288,-0.025568288,0.085931712,0.308931712
0.893,-0.361172957,-0.137922957,-0.0262979569999999,0.085327043,0.308577043
0.894,-0.362280984,-0.138780984,-0.0270309839999999,0.0847190160000001,0.308219016
0.895,-0.363392375,-0.139642375,-0.027767375,0.084107625,0.307857625
0.896,-0.364507136,-0.140507136,-0.0285071359999999,0.0834928640000001,0.307492864
0.897,-0.365625273,-0.141375273,-0.029250273,0.082874727,0.307124727
0.898,-0.366746792,-0.142246792,-0.0299967919999999,0.082253208,0.306753208
0.899,-0.367871699,-0.143121699,-0.030746699,0.081628301,0.306378301
0.9,-0.369,-0.144,-0.0315,0.0810000000000001,0.306
0.901,-0.370131701,-0.144881701,-0.0322567010000001,0.0803682989999999,0.305618299
0.902,-0.371266808,-0.145766808,-0.033016808,0.0797331920000001,0.305233192
0.903,-0.372405327,-0.146655327,-0.0337803270000001,0.0790946729999999,0.304844673
0.904,-0.373547264,-0.147547264,-0.034547264,0.078452736,0.304452736
0.905,-0.374692625,-0.148442625,-0.035317625,0.077807375,0.304057375
0.906,-0.375841416,-0.149341416,-0.0360914159999999,0.0771585840000001,0.303658584
0.907,-0.376993643,-0.150243643,-0.0368686429999999,0.0765063570000001,0.303256357
0.908,-0.378149312,-0.151149312,-0.0376493119999999,0.0758506880000001,0.302850688
0.909,-0.379308429,-0.152058429,-0.038433429,0.075191571,0.302441571
0.91,-0.380471,-0.152971,-0.039221,0.0745290000000001,0.302029
0.911,-0.381637031,-0.153887031,-0.0400120310000001,0.073862969,0.301612969
0.912,-0.382806528,-0.154806528,-0.040806528,0.073193472,0.301193472
0.913,-0.383979497,-0.155729497,-0.041604497,0.072520503,0.300770503
0.914,-0.385155944,-0.156655944,-0.042405944,0.071844056,0.300344056
0.915,-0.386335875,-0.157585875,-0.043210875,0.071164125,0.299914125
0.916,-0.387519296,-0.158519296,-0.0440192959999999,0.0704807040000001,0.299480704
0.917,-0.388706213,-0.159456213,-0.044831213,0.0697937869999999,0.299043787
0.918,-0.389896632,-0.160396632,-0.045646632,0.0691033680000001,0.298603368
0.919,-0.391090559,-0.161340559,-0.046465559,0.068409441,0.298159441
0.92,-0.392288,-0.162288,-0.047288,0.067712,0.297712
0.921,-0.393488961,-0.163238961,-0.0481139610000001,0.0670110389999999,0.297261039
0.922,-0.394693448,-0.164193448,-0.0489434479999999,0.066306552,0.296806552
0.923,-0.395901467,-0.165151467,-0.049776467,0.065598533,0.296348533
0.924,-0.397113024,-0.166113024,-0.0506130239999999,0.064886976,0.295886976
0.925,-0.398328125,-0.167078125,-0.051453125,0.064171875,0.295421875
0.926,-0.399546776,-0.168046776,-0.0522967759999999,0.0634532240000001,0.294953224
0.927,-0.400768983,-0.169018983,-0.053143983,0.0627310170000001,0.294481017
0.928,-0.401994752,-0.169994752,-0.0539947519999999,0.0620052480000001,0.294005248
0.929,-0.403224089,-0.170974089,-0.0548490890000001,0.061275911,0.293525911
0.93,-0.404457,-0.171957,-0.055707,0.060543,0.293043
0.931,-0.405693491,-0.172943491,-0.0565684910000001,0.059806509,0.292556509
0.932,-0.406933568,-0.173933568,-0.057433568,0.0590664320000001,0.292066432
0.933,-0.408177237,-0.174927237,-0.058302237,0.0583227629999999,0.291572763
0.934,-0.409424504,-0.175924504,-0.0591745039999999,0.0575754960000001,0.291075496
0.935,-0.410675375,-0.176925375,-0.060050375,0.056824625,0.290574625
0.936,-0.411929856,-0.177929856,-0.060929856,0.056070144,0.290070144
0.937,-0.413187953,-0.178937953,-0.061812953,0.055312047,0.289562047
0.938,-0.414449672,-0.179949672,-0.062699672,0.0545503279999999,0.289050328
0.939,-0.415715019,-0.180965019,-0.0635900190000001,0.053784981,0.288534981
0.94,-0.416984,-0.181984,-0.0644839999999999,0.0530160000000001,0.288016
0.941,-0.418256621,-0.183006621,-0.065381621,0.052243379,0.287493379
0.942,-0.419532888,-0.184032888,-0.0662828879999999,0.0514671120000001,0.286967112
0.943,-0.420812807,-0.185062807,-0.0671878070000002,0.0506871929999999,0.286437193
0.944,-0.422096384,-0.186096384,-0.068096384,0.049903616,0.285903616
0.945,-0.423383625,-0.187133625,-0.0690086250000002,0.0491163749999999,0.285366375
0.946,-0.424674536,-0.188174536,-0.0699245359999999,0.048325464,0.284825464
0.947,-0.425969123,-0.189219123,-0.0708441230000001,0.0475308769999999,0.284280877
0.948,-0.427267392,-0.190267392,-0.0717673919999999,0.0467326080000001,0.283732608
0.949,-0.428569349,-0.191319349,-0.072694349,0.0459306509999999,0.283180651
0.95,-0.429875,-0.192375,-0.0736249999999999,0.0451250000000001,0.282625
0.951,-0.431184351,-0.193434351,-0.074559351,0.044315649,0.282065649
0.952,-0.432497408,-0.194497408,-0.075497408,0.043502592,0.281502592
0.953,-0.433814177,-0.195564177,-0.0764391770000001,0.0426858229999999,0.280935823
0.954,-0.435134664,-0.196634664,-0.0773846639999999,0.0418653360000001,0.280365336
0.955,-0.436458875,-0.197708875,-0.0783338750000001,0.0410411249999999,0.279791125
0.956,-0.437786816,-0.198786816,-0.079286816,0.0402131840000001,0.279213184
0.957,-0.439118493,-0.199868493,-0.080243493,0.039381507,0.278631507
0.958,-0.440453912,-0.200953912,-0.081203912,0.038546088,0.278046088
0.959,-0.441793079,-0.202043079,-0.082168079,0.0377069209999999,0.277456921
0.96,-0.443136,-0.203136,-0.0831359999999999,0.0368640000000001,0.276864
0.961,-0.444482681,-0.204232681,-0.0841076810000001,0.0360173189999999,0.276267319
0.962,-0.445833128,-0.205333128,-0.085083128,0.035166872,0.275666872
0.963,-0.447187347,-0.206437347,-0.0860623470000002,0.0343126529999999,0.275062653
0.964,-0.448545344,-0.207545344,-0.0870453440000001,0.033454656,0.274454656
0.965,-0.449907125,-0.208657125,-0.088032125,0.032592875,0.273842875
0.966,-0.451272696,-0.209772696,-0.089022696,0.031727304,0.273227304
0.967,-0.452642063,-0.210892063,-0.090017063,0.0308579369999999,0.272607937
0.968,-0.454015232,-0.212015232,-0.0910152319999999,0.0299847680000001,0.271984768
0.969,-0.455392209,-0.213142209,-0.0920172090000001,0.0291077909999999,0.271357791
0.97,-0.456773,-0.214273,-0.093023,0.028227,0.270727
0.971,-0.458157611,-0.215407611,-0.0940326110000002,0.0273423889999999,0.270092389
0.972,-0.459546048,-0.216546048,-0.095046048,0.026453952,0.269453952
0.973,-0.460938317,-0.217688317,-0.096063317,0.0255616829999999,0.268811683
0.974,-0.462334424,-0.218834424,-0.0970844240000001,0.024665576,0.268165576
0.975,-0.463734375,-0.219984375,-0.0981093750000002,0.0237656249999999,0.267515625
0.976,-0.465138176,-0.221138176,-0.099138176,0.022861824,0.266861824
0.977,-0.466545833,-0.222295833,-0.100170833,0.021954167,0.266204167
0.978,-0.467957352,-0.223457352,-0.101207352,0.021042648,0.265542648
0.979,-0.469372739,-0.224622739,-0.102247739,0.020127261,0.264877261
0.98,-0.470792,-0.225792,-0.103292,0.019208,0.264208
0.981,-0.472215141,-0.226965141,-0.104340141,0.0182848589999999,0.263534859
0.982,-0.473642168,-0.228142168,-0.105392168,0.017357832,0.262857832
0.983,-0.475073087,-0.229323087,-0.106448087,0.0164269129999999,0.262176913
0.984,-0.476507904,-0.230507904,-0.107507904,0.015492096,0.261492096
0.985,-0.477946625,-0.231696625,-0.108571625,0.014553375,0.260803375
0.986,-0.479389256,-0.232889256,-0.109639256,0.013610744,0.260110744
0.987,-0.480835803,-0.234085803,-0.110710803,0.0126641969999999,0.259414197
0.988,-0.482286272,-0.235286272,-0.111786272,0.011713728,0.258713728
0.989,-0.483740669,-0.236490669,-0.112865669,0.0107593309999999,0.258009331
0.99,-0.485199,-0.237699,-0.113949,0.00980099999999995,0.257301
0.991,-0.486661271,-0.238911271,-0.115036271,0.00883872899999993,0.256588729
0.992,-0.488127488,-0.240127488,-0.116127488,0.00787251199999994,0.255872512
0.993,-0.489597657,-0.241347657,-0.117222657,0.00690234299999992,0.255152343
0.994,-0.491071784,-0.242571784,-0.118321784,0.00592821600000004,0.254428216
0.995,-0.492549875,-0.243799875,-0.119424875,0.00495012499999992,0.253700125
0.996,-0.494031936,-0.245031936,-0.120531936,0.00396806400000005,0.252968064
0.997,-0.495517973,-0.246267973,-0.121642973,0.00298202699999994,0.252232027
0.998,-0.497007992,-0.247507992,-0.122757992,0.00199200799999999,0.251492008
0.999,-0.498501999,-0.248751999,-0.123876999,0.000998000999999915,0.250748001
1,-0.5,-0.25,-0.125,0,0.25
1.001,-0.501502001,-0.251252001,-0.126127001,-0.00100200100000003,0.249247999
